conditionID,raceTextShown,imageShown,blockID,defID,groundTruth,compasScore,turkerScore,turkerScore1to10,imageID,defEthnicity,defGender,defAge,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
1,1,1,11,3347,1,3,8.5,8.65, BF-027,2,1,36,0,0,7,92,1
2,1,0,11,3347,1,3,8.5,8.65, BF-027,2,1,36,0,0,7,92,1
3,0,1,11,3347,1,3,9,9.1, BF-027,2,1,36,0,0,7,92,1
4,0,0,11,3347,1,3,9.5,9.55, BF-027,2,1,36,0,0,7,92,1
1,1,1,14,3387,1,1,3,3.7, BM-212,2,0,52,0,0,1,423,0
2,1,0,14,3387,1,1,3.5,4.15, BM-212,2,0,52,0,0,1,423,0
3,0,1,14,3387,1,1,4.5,5.05, BM-212,2,0,52,0,0,1,423,0
4,0,0,14,3387,1,1,4,4.6, BM-212,2,0,52,0,0,1,423,0
1,1,1,1,3398,1,10,9,9.1, BM-036,2,0,21,1,2,3,92,1
2,1,0,1,3398,1,10,10,10, BM-036,2,0,21,1,2,3,92,1
3,0,1,1,3398,1,10,10,10, BM-036,2,0,21,1,2,3,92,1
4,0,0,1,3398,1,10,9,9.1, BM-036,2,0,21,1,2,3,92,1
1,1,1,7,3408,1,3,1,1.9, WF-022,1,1,19,0,0,0,170,1
2,1,0,7,3408,1,3,2,2.8, WF-022,1,1,19,0,0,0,170,1
3,0,1,7,3408,1,3,1.5,2.35, WF-022,1,1,19,0,0,0,170,1
4,0,0,7,3408,1,3,2.5,3.25, WF-022,1,1,19,0,0,0,170,1
1,1,1,11,3412,0,2,1.5,2.35, WM-009,1,0,25,0,0,0,45,0
2,1,0,11,3412,0,2,0,1, WM-009,1,0,25,0,0,0,45,0
3,0,1,11,3412,0,2,1,1.9, WM-009,1,0,25,0,0,0,45,0
4,0,0,11,3412,0,2,1,1.9, WM-009,1,0,25,0,0,0,45,0
1,1,1,16,3438,1,6,2,2.8, WM-010,1,0,26,0,0,0,45,0
2,1,0,16,3438,1,6,1.5,2.35, WM-010,1,0,26,0,0,0,45,0
3,0,1,16,3438,1,6,2.5,3.25, WM-010,1,0,26,0,0,0,45,0
4,0,0,16,3438,1,6,1.5,2.35, WM-010,1,0,26,0,0,0,45,0
1,1,1,17,3444,1,2,3,3.7, WM-023,1,0,44,0,0,0,306,1
2,1,0,17,3444,1,2,3.5,4.15, WM-023,1,0,44,0,0,0,306,1
3,0,1,17,3444,1,2,2.5,3.25, WM-023,1,0,44,0,0,0,306,1
4,0,0,17,3444,1,2,4,4.6, WM-023,1,0,44,0,0,0,306,1
1,1,1,13,3480,0,2,3,3.7, BM-034,2,0,53,0,0,1,134,0
2,1,0,13,3480,0,2,3.5,4.15, BM-034,2,0,53,0,0,1,134,0
3,0,1,13,3480,0,2,3,3.7, BM-034,2,0,53,0,0,1,134,0
4,0,0,13,3480,0,2,2.5,3.25, BM-034,2,0,53,0,0,1,134,0
1,1,1,8,3483,0,1,3,3.7, WM-018,1,0,39,0,0,0,423,0
2,1,0,8,3483,0,1,4,4.6, WM-018,1,0,39,0,0,0,423,0
3,0,1,8,3483,0,1,2.5,3.25, WM-018,1,0,39,0,0,0,423,0
4,0,0,8,3483,0,1,3.5,4.15, WM-018,1,0,39,0,0,0,423,0
1,1,1,13,3488,0,1,6.5,6.85, WM-023,1,0,36,0,0,2,280,1
2,1,0,13,3488,0,1,7.5,7.75, WM-023,1,0,36,0,0,2,280,1
3,0,1,13,3488,0,1,8,8.2, WM-023,1,0,36,0,0,2,280,1
4,0,0,13,3488,0,1,6,6.4, WM-023,1,0,36,0,0,2,280,1
1,1,1,12,3508,0,5,1.5,2.35, BF-002,2,1,20,0,0,0,190,1
2,1,0,12,3508,0,5,3.5,4.15, BF-002,2,1,20,0,0,0,190,1
3,0,1,12,3508,0,5,0.5,1.45, BF-002,2,1,20,0,0,0,190,1
4,0,0,12,3508,0,5,2,2.8, BF-002,2,1,20,0,0,0,190,1
1,1,1,3,3510,1,9,10,10, WM-220,1,0,36,1,0,10,45,0
2,1,0,3,3510,1,9,9.5,9.55, WM-220,1,0,36,1,0,10,45,0
3,0,1,3,3510,1,9,9.5,9.55, WM-220,1,0,36,1,0,10,45,0
4,0,0,3,3510,1,9,9.5,9.55, WM-220,1,0,36,1,0,10,45,0
1,1,1,20,3511,0,3,2,2.8, WM-003,1,0,23,0,0,0,280,1
2,1,0,20,3511,0,3,1.5,2.35, WM-003,1,0,23,0,0,0,280,1
3,0,1,20,3511,0,3,1.5,2.35, WM-003,1,0,23,0,0,0,280,1
4,0,0,20,3511,0,3,0.5,1.45, WM-003,1,0,23,0,0,0,280,1
1,1,1,7,3552,0,3,0,1, WM-006,1,0,28,0,0,0,45,0
2,1,0,7,3552,0,3,1,1.9, WM-006,1,0,28,0,0,0,45,0
3,0,1,7,3552,0,3,3,3.7, WM-006,1,0,28,0,0,0,45,0
4,0,0,7,3552,0,3,0.5,1.45, WM-006,1,0,28,0,0,0,45,0
1,1,1,11,3562,0,1,1.5,2.35, BM-213,2,0,52,0,0,0,367,1
2,1,0,11,3562,0,1,1,1.9, BM-213,2,0,52,0,0,0,367,1
3,0,1,11,3562,0,1,1.5,2.35, BM-213,2,0,52,0,0,0,367,1
4,0,0,11,3562,0,1,3.5,4.15, BM-213,2,0,52,0,0,0,367,1
1,1,1,7,3574,1,3,6.5,6.85, BM-010,2,0,24,0,0,2,163,1
2,1,0,7,3574,1,3,7,7.3, BM-010,2,0,24,0,0,2,163,1
3,0,1,7,3574,1,3,7.5,7.75, BM-010,2,0,24,0,0,2,163,1
4,0,0,7,3574,1,3,7,7.3, BM-010,2,0,24,0,0,2,163,1
1,1,1,8,3585,1,1,0.5,1.45, WM-248,1,0,54,0,0,1,45,0
2,1,0,8,3585,1,1,1.5,2.35, WM-248,1,0,54,0,0,1,45,0
3,0,1,8,3585,1,1,2.5,3.25, WM-248,1,0,54,0,0,1,45,0
4,0,0,8,3585,1,1,2,2.8, WM-248,1,0,54,0,0,1,45,0
1,1,1,5,3602,1,8,9,9.1, BM-018,2,0,35,0,0,10,426,0
2,1,0,5,3602,1,8,9,9.1, BM-018,2,0,35,0,0,10,426,0
3,0,1,5,3602,1,8,9.5,9.55, BM-018,2,0,35,0,0,10,426,0
4,0,0,5,3602,1,8,9,9.1, BM-018,2,0,35,0,0,10,426,0
1,1,1,8,363,1,5,10,10, WM-201,1,0,44,0,0,8,45,0
2,1,0,8,363,1,5,10,10, WM-201,1,0,44,0,0,8,45,0
3,0,1,8,363,1,5,9.5,9.55, WM-201,1,0,44,0,0,8,45,0
4,0,0,8,363,1,5,9.5,9.55, WM-201,1,0,44,0,0,8,45,0
1,1,1,14,3631,0,1,0,1, WF-026,1,1,36,0,0,0,45,0
2,1,0,14,3631,0,1,0.5,1.45, WF-026,1,1,36,0,0,0,45,0
3,0,1,14,3631,0,1,0.5,1.45, WF-026,1,1,36,0,0,0,45,0
4,0,0,14,3631,0,1,0.5,1.45, WF-026,1,1,36,0,0,0,45,0
1,1,1,1,3635,0,4,7,7.3, BF-001,2,1,24,0,0,2,89,1
2,1,0,1,3635,0,4,8.5,8.65, BF-001,2,1,24,0,0,2,89,1
3,0,1,1,3635,0,4,7.5,7.75, BF-001,2,1,24,0,0,2,89,1
4,0,0,1,3635,0,4,6,6.4, BF-001,2,1,24,0,0,2,89,1
1,1,1,13,3636,0,6,9.5,9.55, BF-211,2,1,54,0,0,7,183,1
2,1,0,13,3636,0,6,10,10, BF-211,2,1,54,0,0,7,183,1
3,0,1,13,3636,0,6,9.5,9.55, BF-211,2,1,54,0,0,7,183,1
4,0,0,13,3636,0,6,8.5,8.65, BF-211,2,1,54,0,0,7,183,1
1,1,1,18,364,0,3,2,2.8, BM-016,2,0,25,0,0,0,190,1
2,1,0,18,364,0,3,3.5,4.15, BM-016,2,0,25,0,0,0,190,1
3,0,1,18,364,0,3,4,4.6, BM-016,2,0,25,0,0,0,190,1
4,0,0,18,364,0,3,1.5,2.35, BM-016,2,0,25,0,0,0,190,1
1,1,1,10,3641,0,6,1,1.9, WM-006,1,0,26,0,0,0,45,0
2,1,0,10,3641,0,6,1,1.9, WM-006,1,0,26,0,0,0,45,0
3,0,1,10,3641,0,6,0.5,1.45, WM-006,1,0,26,0,0,0,45,0
4,0,0,10,3641,0,6,0.5,1.45, WM-006,1,0,26,0,0,0,45,0
1,1,1,7,3642,1,4,5,5.5, BM-012,2,0,41,0,0,3,172,1
2,1,0,7,3642,1,4,6.5,6.85, BM-012,2,0,41,0,0,3,172,1
3,0,1,7,3642,1,4,7,7.3, BM-012,2,0,41,0,0,3,172,1
4,0,0,7,3642,1,4,6.5,6.85, BM-012,2,0,41,0,0,3,172,1
1,1,1,2,3647,0,3,5.5,5.95, BM-009,2,0,20,0,0,0,190,1
2,1,0,2,3647,0,3,3.5,4.15, BM-009,2,0,20,0,0,0,190,1
3,0,1,2,3647,0,3,5.5,5.95, BM-009,2,0,20,0,0,0,190,1
4,0,0,2,3647,0,3,5.5,5.95, BM-009,2,0,20,0,0,0,190,1
1,1,1,19,3656,0,9,0,1, BM-016,2,0,22,0,0,0,328,0
2,1,0,19,3656,0,9,0,1, BM-016,2,0,22,0,0,0,328,0
3,0,1,19,3656,0,9,0,1, BM-016,2,0,22,0,0,0,328,0
4,0,0,19,3656,0,9,1,1.9, BM-016,2,0,22,0,0,0,328,0
1,1,1,13,366,1,8,8,8.2, WM-006,1,0,22,0,0,1,430,0
2,1,0,13,366,1,8,5.5,5.95, WM-006,1,0,22,0,0,1,430,0
3,0,1,13,366,1,8,7.5,7.75, WM-006,1,0,22,0,0,1,430,0
4,0,0,13,366,1,8,4,4.6, WM-006,1,0,22,0,0,1,430,0
1,1,1,16,3674,0,2,1,1.9, BF-009,2,1,32,0,0,0,172,1
2,1,0,16,3674,0,2,0.5,1.45, BF-009,2,1,32,0,0,0,172,1
3,0,1,16,3674,0,2,2,2.8, BF-009,2,1,32,0,0,0,172,1
4,0,0,16,3674,0,2,1,1.9, BF-009,2,1,32,0,0,0,172,1
1,1,1,17,3676,0,5,4,4.6, BM-212,2,0,50,0,0,1,306,1
2,1,0,17,3676,0,5,4.5,5.05, BM-212,2,0,50,0,0,1,306,1
3,0,1,17,3676,0,5,4,4.6, BM-212,2,0,50,0,0,1,306,1
4,0,0,17,3676,0,5,4.5,5.05, BM-212,2,0,50,0,0,1,306,1
1,1,1,20,3679,1,3,4.5,5.05, WF-221,1,1,47,0,0,0,326,0
2,1,0,20,3679,1,3,4,4.6, WF-221,1,1,47,0,0,0,326,0
3,0,1,20,3679,1,3,3,3.7, WF-221,1,1,47,0,0,0,326,0
4,0,0,20,3679,1,3,2,2.8, WF-221,1,1,47,0,0,0,326,0
1,1,1,7,3692,1,2,9.5,9.55, BM-021,2,0,41,0,0,8,129,1
2,1,0,7,3692,1,2,9.5,9.55, BM-021,2,0,41,0,0,8,129,1
3,0,1,7,3692,1,2,8.5,8.65, BM-021,2,0,41,0,0,8,129,1
4,0,0,7,3692,1,2,9,9.1, BM-021,2,0,41,0,0,8,129,1
1,1,1,14,3722,1,7,2.5,3.25, BM-019,2,0,23,0,0,1,45,0
2,1,0,14,3722,1,7,4.5,5.05, BM-019,2,0,23,0,0,1,45,0
3,0,1,14,3722,1,7,4.5,5.05, BM-019,2,0,23,0,0,1,45,0
4,0,0,14,3722,1,7,5,5.5, BM-019,2,0,23,0,0,1,45,0
1,1,1,1,3732,0,1,3.5,4.15, BM-003,2,0,26,0,0,1,93,0
2,1,0,1,3732,0,1,4,4.6, BM-003,2,0,26,0,0,1,93,0
3,0,1,1,3732,0,1,4,4.6, BM-003,2,0,26,0,0,1,93,0
4,0,0,1,3732,0,1,3,3.7, BM-003,2,0,26,0,0,1,93,0
1,1,1,4,3738,0,9,9,9.1, WM-003,1,0,28,0,0,14,246,1
2,1,0,4,3738,0,9,10,10, WM-003,1,0,28,0,0,14,246,1
3,0,1,4,3738,0,9,9.5,9.55, WM-003,1,0,28,0,0,14,246,1
4,0,0,4,3738,0,9,10,10, WM-003,1,0,28,0,0,14,246,1
1,1,1,2,375,0,2,8.5,8.65, WM-002,1,0,30,0,0,4,159,1
2,1,0,2,375,0,2,8.5,8.65, WM-002,1,0,30,0,0,4,159,1
3,0,1,2,375,0,2,9.5,9.55, WM-002,1,0,30,0,0,4,159,1
4,0,0,2,375,0,2,8,8.2, WM-002,1,0,30,0,0,4,159,1
1,1,1,19,3751,1,10,10,10, BM-025,2,0,41,2,0,18,410,0
2,1,0,19,3751,1,10,9.5,9.55, BM-025,2,0,41,2,0,18,410,0
3,0,1,19,3751,1,10,9.5,9.55, BM-025,2,0,41,2,0,18,410,0
4,0,0,19,3751,1,10,9,9.1, BM-025,2,0,41,2,0,18,410,0
1,1,1,8,3761,1,5,9.5,9.55, BM-021,2,0,42,0,0,7,169,1
2,1,0,8,3761,1,5,8,8.2, BM-021,2,0,42,0,0,7,169,1
3,0,1,8,3761,1,5,9.5,9.55, BM-021,2,0,42,0,0,7,169,1
4,0,0,8,3761,1,5,10,10, BM-021,2,0,42,0,0,7,169,1
1,1,1,3,3768,0,1,2.5,3.25, BF-024,2,1,36,0,0,1,45,0
2,1,0,3,3768,0,1,4,4.6, BF-024,2,1,36,0,0,1,45,0
3,0,1,3,3768,0,1,3,3.7, BF-024,2,1,36,0,0,1,45,0
4,0,0,3,3768,0,1,5,5.5, BF-024,2,1,36,0,0,1,45,0
1,1,1,15,3774,0,1,0.5,1.45, empty,1,0,61,0,0,0,45,0
2,1,0,15,3774,0,1,0.5,1.45, empty,1,0,61,0,0,0,45,0
3,0,1,15,3774,0,1,1,1.9, empty,1,0,61,0,0,0,45,0
4,0,0,15,3774,0,1,2,2.8, empty,1,0,61,0,0,0,45,0
1,1,1,7,3783,0,1,1,1.9, WM-023,1,0,38,0,0,0,169,1
2,1,0,7,3783,0,1,0.5,1.45, WM-023,1,0,38,0,0,0,169,1
3,0,1,7,3783,0,1,2,2.8, WM-023,1,0,38,0,0,0,169,1
4,0,0,7,3783,0,1,3,3.7, WM-023,1,0,38,0,0,0,169,1
1,1,1,19,3788,0,4,1.5,2.35, WM-018,1,0,39,0,0,0,306,1
2,1,0,19,3788,0,4,3,3.7, WM-018,1,0,39,0,0,0,306,1
3,0,1,19,3788,0,4,3.5,4.15, WM-018,1,0,39,0,0,0,306,1
4,0,0,19,3788,0,4,2.5,3.25, WM-018,1,0,39,0,0,0,306,1
1,1,1,6,3790,0,3,5.5,5.95, WM-012,1,0,29,0,0,1,306,1
2,1,0,6,3790,0,3,5.5,5.95, WM-012,1,0,29,0,0,1,306,1
3,0,1,6,3790,0,3,5,5.5, WM-012,1,0,29,0,0,1,306,1
4,0,0,6,3790,0,3,6,6.4, WM-012,1,0,29,0,0,1,306,1
1,1,1,4,3794,1,7,0.5,1.45, BM-212,2,0,46,0,0,0,246,1
2,1,0,4,3794,1,7,1,1.9, BM-212,2,0,46,0,0,0,246,1
3,0,1,4,3794,1,7,1,1.9, BM-212,2,0,46,0,0,0,246,1
4,0,0,4,3794,1,7,1,1.9, BM-212,2,0,46,0,0,0,246,1
1,1,1,15,3805,1,2,3,3.7, WM-006,1,0,28,0,0,0,190,1
2,1,0,15,3805,1,2,1,1.9, WM-006,1,0,28,0,0,0,190,1
3,0,1,15,3805,1,2,0.5,1.45, WM-006,1,0,28,0,0,0,190,1
4,0,0,15,3805,1,2,2.5,3.25, WM-006,1,0,28,0,0,0,190,1
1,1,1,14,3818,0,4,1,1.9, BM-010,2,0,23,0,0,1,206,0
2,1,0,14,3818,0,4,2.5,3.25, BM-010,2,0,23,0,0,1,206,0
3,0,1,14,3818,0,4,3.5,4.15, BM-010,2,0,23,0,0,1,206,0
4,0,0,14,3818,0,4,2.5,3.25, BM-010,2,0,23,0,0,1,206,0
1,1,1,14,3841,0,2,2,2.8, empty,1,0,56,0,0,1,179,1
2,1,0,14,3841,0,2,2,2.8, empty,1,0,56,0,0,1,179,1
3,0,1,14,3841,0,2,3.5,4.15, empty,1,0,56,0,0,1,179,1
4,0,0,14,3841,0,2,2.5,3.25, empty,1,0,56,0,0,1,179,1
1,1,1,18,3847,1,7,8,8.2, BM-005,2,0,22,1,0,2,418,1
2,1,0,18,3847,1,7,8.5,8.65, BM-005,2,0,22,1,0,2,418,1
3,0,1,18,3847,1,7,9,9.1, BM-005,2,0,22,1,0,2,418,1
4,0,0,18,3847,1,7,7.5,7.75, BM-005,2,0,22,1,0,2,418,1
1,1,1,4,3848,1,8,10,10, BM-013,2,0,26,0,0,5,11,1
2,1,0,4,3848,1,8,9.5,9.55, BM-013,2,0,26,0,0,5,11,1
3,0,1,4,3848,1,8,10,10, BM-013,2,0,26,0,0,5,11,1
4,0,0,4,3848,1,8,9,9.1, BM-013,2,0,26,0,0,5,11,1
1,1,1,2,3854,1,3,7,7.3, BM-001,2,0,22,0,0,1,190,1
2,1,0,2,3854,1,3,7.5,7.75, BM-001,2,0,22,0,0,1,190,1
3,0,1,2,3854,1,3,5.5,5.95, BM-001,2,0,22,0,0,1,190,1
4,0,0,2,3854,1,3,7,7.3, BM-001,2,0,22,0,0,1,190,1
1,1,1,5,3863,0,2,0,1, WM-006,1,0,26,0,0,0,93,0
2,1,0,5,3863,0,2,1,1.9, WM-006,1,0,26,0,0,0,93,0
3,0,1,5,3863,0,2,0,1, WM-006,1,0,26,0,0,0,93,0
4,0,0,5,3863,0,2,1,1.9, WM-006,1,0,26,0,0,0,93,0
1,1,1,20,3869,0,4,1.5,2.35, BM-005,2,0,26,0,0,0,128,0
2,1,0,20,3869,0,4,0.5,1.45, BM-005,2,0,26,0,0,0,128,0
3,0,1,20,3869,0,4,0.5,1.45, BM-005,2,0,26,0,0,0,128,0
4,0,0,20,3869,0,4,2,2.8, BM-005,2,0,26,0,0,0,128,0
1,1,1,20,3919,1,5,6.5,6.85, AM-215,4,0,46,0,0,3,306,1
2,1,0,20,3919,1,5,8.5,8.65, AM-215,4,0,46,0,0,3,306,1
3,0,1,20,3919,1,5,7.5,7.75, AM-215,4,0,46,0,0,3,306,1
4,0,0,20,3919,1,5,8,8.2, AM-215,4,0,46,0,0,3,306,1
1,1,1,14,3925,1,3,4,4.6, BM-001,2,0,22,0,0,0,58,1
2,1,0,14,3925,1,3,4.5,5.05, BM-001,2,0,22,0,0,0,58,1
3,0,1,14,3925,1,3,4,4.6, BM-001,2,0,22,0,0,0,58,1
4,0,0,14,3925,1,3,3,3.7, BM-001,2,0,22,0,0,0,58,1
1,1,1,17,3941,0,3,1.5,2.35, WM-018,1,0,37,0,0,0,45,0
2,1,0,17,3941,0,3,1.5,2.35, WM-018,1,0,37,0,0,0,45,0
3,0,1,17,3941,0,3,1,1.9, WM-018,1,0,37,0,0,0,45,0
4,0,0,17,3941,0,3,2,2.8, WM-018,1,0,37,0,0,0,45,0
1,1,1,11,3950,1,9,7.5,7.75, WM-018,1,0,38,0,0,3,306,1
2,1,0,11,3950,1,9,7,7.3, WM-018,1,0,38,0,0,3,306,1
3,0,1,11,3950,1,9,8,8.2, WM-018,1,0,38,0,0,3,306,1
4,0,0,11,3950,1,9,8.5,8.65, WM-018,1,0,38,0,0,3,306,1
1,1,1,10,3952,0,4,1.5,2.35, WM-201,1,0,37,0,0,0,134,0
2,1,0,10,3952,0,4,1.5,2.35, WM-201,1,0,37,0,0,0,134,0
3,0,1,10,3952,0,4,2,2.8, WM-201,1,0,37,0,0,0,134,0
4,0,0,10,3952,0,4,1,1.9, WM-201,1,0,37,0,0,0,134,0
1,1,1,1,3957,0,2,3,3.7, LM-206,3,0,24,0,0,1,84,0
2,1,0,1,3957,0,2,7.5,7.75, LM-206,3,0,24,0,0,1,84,0
3,0,1,1,3957,0,2,3.5,4.15, LM-206,3,0,24,0,0,1,84,0
4,0,0,1,3957,0,2,1.5,2.35, LM-206,3,0,24,0,0,1,84,0
1,1,1,15,3999,0,1,4.5,5.05, BM-021,2,0,41,0,0,1,188,1
2,1,0,15,3999,0,1,2.5,3.25, BM-021,2,0,41,0,0,1,188,1
3,0,1,15,3999,0,1,4,4.6, BM-021,2,0,41,0,0,1,188,1
4,0,0,15,3999,0,1,4.5,5.05, BM-021,2,0,41,0,0,1,188,1
1,1,1,18,400,1,4,1,1.9, BF-001,2,1,23,0,0,0,71,1
2,1,0,18,400,1,4,2.5,3.25, BF-001,2,1,23,0,0,0,71,1
3,0,1,18,400,1,4,1,1.9, BF-001,2,1,23,0,0,0,71,1
4,0,0,18,400,1,4,0.5,1.45, BF-001,2,1,23,0,0,0,71,1
1,1,1,7,4028,0,4,0.5,1.45, BF-007,2,1,35,0,0,0,45,0
2,1,0,7,4028,0,4,0.5,1.45, BF-007,2,1,35,0,0,0,45,0
3,0,1,7,4028,0,4,1,1.9, BF-007,2,1,35,0,0,0,45,0
4,0,0,7,4028,0,4,0.5,1.45, BF-007,2,1,35,0,0,0,45,0
1,1,1,3,4029,1,2,2,2.8, LM-206,3,0,28,0,0,0,45,0
2,1,0,3,4029,1,2,1.5,2.35, LM-206,3,0,28,0,0,0,45,0
3,0,1,3,4029,1,2,1,1.9, LM-206,3,0,28,0,0,0,45,0
4,0,0,3,4029,1,2,1.5,2.35, LM-206,3,0,28,0,0,0,45,0
1,1,1,8,4076,0,6,9.5,9.55, BM-017,2,0,33,0,0,6,246,1
2,1,0,8,4076,0,6,9,9.1, BM-017,2,0,33,0,0,6,246,1
3,0,1,8,4076,0,6,9.5,9.55, BM-017,2,0,33,0,0,6,246,1
4,0,0,8,4076,0,6,9,9.1, BM-017,2,0,33,0,0,6,246,1
1,1,1,2,408,0,3,4.5,5.05, WF-005,1,1,22,0,0,1,246,1
2,1,0,2,408,0,3,3.5,4.15, WF-005,1,1,22,0,0,1,246,1
3,0,1,2,408,0,3,4,4.6, WF-005,1,1,22,0,0,1,246,1
4,0,0,2,408,0,3,5,5.5, WF-005,1,1,22,0,0,1,246,1
1,1,1,3,4082,1,5,1,1.9, WM-004,1,0,24,0,0,0,375,1
2,1,0,3,4082,1,5,3,3.7, WM-004,1,0,24,0,0,0,375,1
3,0,1,3,4082,1,5,1,1.9, WM-004,1,0,24,0,0,0,375,1
4,0,0,3,4082,1,5,1.5,2.35, WM-004,1,0,24,0,0,0,375,1
1,1,1,2,4098,1,4,8.5,8.65, BM-015,2,0,26,0,0,4,344,1
2,1,0,2,4098,1,4,9,9.1, BM-015,2,0,26,0,0,4,344,1
3,0,1,2,4098,1,4,9.5,9.55, BM-015,2,0,26,0,0,4,344,1
4,0,0,2,4098,1,4,9,9.1, BM-015,2,0,26,0,0,4,344,1
1,1,1,6,4101,1,10,9,9.1, BM-004,2,0,31,0,2,8,45,0
2,1,0,6,4101,1,10,10,10, BM-004,2,0,31,0,2,8,45,0
3,0,1,6,4101,1,10,10,10, BM-004,2,0,31,0,2,8,45,0
4,0,0,6,4101,1,10,9.5,9.55, BM-004,2,0,31,0,2,8,45,0
1,1,1,1,4105,1,9,10,10, WM-013,1,0,33,0,0,7,229,1
2,1,0,1,4105,1,9,8.5,8.65, WM-013,1,0,33,0,0,7,229,1
3,0,1,1,4105,1,9,9.5,9.55, WM-013,1,0,33,0,0,7,229,1
4,0,0,1,4105,1,9,10,10, WM-013,1,0,33,0,0,7,229,1
1,1,1,16,4112,0,3,6.5,6.85, BM-009,2,0,21,0,0,1,65,1
2,1,0,16,4112,0,3,6.5,6.85, BM-009,2,0,21,0,0,1,65,1
3,0,1,16,4112,0,3,7,7.3, BM-009,2,0,21,0,0,1,65,1
4,0,0,16,4112,0,3,6,6.4, BM-009,2,0,21,0,0,1,65,1
1,1,1,4,4117,0,1,4,4.6, WF-237,1,1,48,0,0,1,133,0
2,1,0,4,4117,0,1,3,3.7, WF-237,1,1,48,0,0,1,133,0
3,0,1,4,4117,0,1,4,4.6, WF-237,1,1,48,0,0,1,133,0
4,0,0,4,4117,0,1,1,1.9, WF-237,1,1,48,0,0,1,133,0
1,1,1,5,4122,0,6,1.5,2.35, WF-001,1,1,25,0,0,0,1,1
2,1,0,5,4122,0,6,2,2.8, WF-001,1,1,25,0,0,0,1,1
3,0,1,5,4122,0,6,4,4.6, WF-001,1,1,25,0,0,0,1,1
4,0,0,5,4122,0,6,1.5,2.35, WF-001,1,1,25,0,0,0,1,1
1,1,1,3,4126,1,2,1,1.9, BM-017,2,0,30,0,0,0,319,1
2,1,0,3,4126,1,2,2.5,3.25, BM-017,2,0,30,0,0,0,319,1
3,0,1,3,4126,1,2,5.5,5.95, BM-017,2,0,30,0,0,0,319,1
4,0,0,3,4126,1,2,6,6.4, BM-017,2,0,30,0,0,0,319,1
1,1,1,11,4139,1,8,10,10, BM-017,2,0,35,0,1,14,45,0
2,1,0,11,4139,1,8,10,10, BM-017,2,0,35,0,1,14,45,0
3,0,1,11,4139,1,8,10,10, BM-017,2,0,35,0,1,14,45,0
4,0,0,11,4139,1,8,9.5,9.55, BM-017,2,0,35,0,1,14,45,0
1,1,1,15,4159,1,2,4.5,5.05, WM-201,1,0,41,0,0,1,58,1
2,1,0,15,4159,1,2,3,3.7, WM-201,1,0,41,0,0,1,58,1
3,0,1,15,4159,1,2,3.5,4.15, WM-201,1,0,41,0,0,1,58,1
4,0,0,15,4159,1,2,3.5,4.15, WM-201,1,0,41,0,0,1,58,1
1,1,1,2,4161,1,1,0,1, BM-225,2,0,54,0,0,0,45,0
2,1,0,2,4161,1,1,1,1.9, BM-225,2,0,54,0,0,0,45,0
3,0,1,2,4161,1,1,1,1.9, BM-225,2,0,54,0,0,0,45,0
4,0,0,2,4161,1,1,0,1, BM-225,2,0,54,0,0,0,45,0
1,1,1,18,4164,0,4,9.5,9.55, WF-014,1,1,40,0,0,4,306,1
2,1,0,18,4164,0,4,9,9.1, WF-014,1,1,40,0,0,4,306,1
3,0,1,18,4164,0,4,9,9.1, WF-014,1,1,40,0,0,4,306,1
4,0,0,18,4164,0,4,8,8.2, WF-014,1,1,40,0,0,4,306,1
1,1,1,11,4165,0,7,1.5,2.35, BM-003,2,0,22,0,0,0,35,1
2,1,0,11,4165,0,7,3,3.7, BM-003,2,0,22,0,0,0,35,1
3,0,1,11,4165,0,7,2.5,3.25, BM-003,2,0,22,0,0,0,35,1
4,0,0,11,4165,0,7,2,2.8, BM-003,2,0,22,0,0,0,35,1
1,1,1,10,4182,0,5,6,6.4, WM-002,1,0,32,0,0,0,317,1
2,1,0,10,4182,0,5,5.5,5.95, WM-002,1,0,32,0,0,0,317,1
3,0,1,10,4182,0,5,7.5,7.75, WM-002,1,0,32,0,0,0,317,1
4,0,0,10,4182,0,5,6,6.4, WM-002,1,0,32,0,0,0,317,1
1,1,1,12,4186,0,1,2.5,3.25, empty,1,0,59,0,0,0,297,1
2,1,0,12,4186,0,1,1.5,2.35, empty,1,0,59,0,0,0,297,1
3,0,1,12,4186,0,1,0,1, empty,1,0,59,0,0,0,297,1
4,0,0,12,4186,0,1,2,2.8, empty,1,0,59,0,0,0,297,1
1,1,1,4,4193,0,1,1.5,2.35, LM-215,3,0,44,0,0,0,45,0
2,1,0,4,4193,0,1,1,1.9, LM-215,3,0,44,0,0,0,45,0
3,0,1,4,4193,0,1,1.5,2.35, LM-215,3,0,44,0,0,0,45,0
4,0,0,4,4193,0,1,0.5,1.45, LM-215,3,0,44,0,0,0,45,0
1,1,1,4,42,1,8,7.5,7.75, BM-020,2,0,32,0,0,4,36,1
2,1,0,4,42,1,8,9.5,9.55, BM-020,2,0,32,0,0,4,36,1
3,0,1,4,42,1,8,8,8.2, BM-020,2,0,32,0,0,4,36,1
4,0,0,4,42,1,8,7.5,7.75, BM-020,2,0,32,0,0,4,36,1
1,1,1,6,4226,1,4,9,9.1, WM-002,1,0,31,0,0,3,313,1
